Exercício: 2018
Período: 3o. quadrimestre
Escopo: Estados/DF
Anexo 02 - Demonstrativo da Dívida Consolidada Líquida
Tabela: Dívida Consolidada Líquida
Instituição;Cod.IBGE;UF;PODER;População;Coluna;Conta;Valor
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";44,58
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";23,62
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";18909089628,2
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";17018180665,38
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"Passivo Atuarial";156488043,52
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";380975135,65
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"RP Não-Processados";332094706,86
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 2º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";24806902,16
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";4600967318,87
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Dívida Contratual";2594287866,51
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Empréstimos";618503799,09
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Internos";276431351,9
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Externos";342072447,19
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Reestruturação da Dívida de Estados e Municípios";1500964537,36
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Financiamentos";474819530,06
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Internos";474819530,06
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";2006679452,36
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"DEDUÇÕES (II)";1485513284,52
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";1243213187,93
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";1464682501,84
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";221469313,91
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";242300096,59
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";3115454034,35
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";9593439615,37
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";47,96
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";32,47
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";19186879230,74
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";17268191307,67
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Passivo Atuarial";156488043,52
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";333822725,99
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"RP Não-Processados";78199930,97
Governo do Estado da Paraíba;25;PB;Executivo;3999415;"Até o 3º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";24806902,16
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";76703155009,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";68123314462,51
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Empréstimos";67471762357,27
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";60242683029,41
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";7229079327,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";651552105,24
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"De Tributos";16199,36
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";494842793,33
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";156693112,55
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";8579840547,39
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";2648083739,47
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";7697124624,89
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";5049040885,42
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";-2648083739,47
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";76703155009,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";35045932696,94
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";218,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";218,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";70091865393,88
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";63082678854,49
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";1778854780,58
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";372678142,95
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";80488820247,11
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Dívida Contratual";71974373875,15
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Empréstimos";71249426949,43
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Internos";63650336256,11
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Externos";7599090693,32
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";724946925,72
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"De Tributos";11257,72
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";468313107,59
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";256622560,41
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";8514446371,96
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";3014466820,49
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";8736216562,32
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";5721749741,83
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";-3014466820,49
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";80488820247,11
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";35506698928,45
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";226,69
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";226,69
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";71013397856,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";63912058071,21
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";2104099291,95
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 1º Quadrimestre";"RP Não-Processados";1783335933,21
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";81459869067,85
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Dívida Contratual";72898677433,1
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Empréstimos";72198115522,89
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Internos";63119468094,45
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Externos";9078647428,44
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";700561910,21
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"De Tributos";2820,78
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";453717692,18
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";246841397,25
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";8561191634,75
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";2029444379,7
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";9212737696,28
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";7183293316,58
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";-2029444379,7
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";81459869067,85
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";35962208931,73
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";226,52
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";226,52
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";71924417863,46
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";64731976077,11
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";2332039339,23
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 2º Quadrimestre";"RP Não-Processados";1844322346,67
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";84197552159,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Dívida Contratual";73723396255,92
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Empréstimos";73042436682,97
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Internos";64573854412,39
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Externos";8468582270,58
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Parcelamento e Renegociação de Dívidas";680959572,95
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"De Tributos";1103,26
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"De Contribuições Previdenciárias";445296685,19
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"De Demais Contribuições Sociais";235661784,5
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";10474155903,94
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Disponibilidade de Caixa";1025482951,63
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Disponibilidade de Caixa Bruta";9539910910,75
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"(-) Restos a Pagar Processados";8514427959,12
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Demais Haveres Financeiros";-1025482951,63
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";84197552159,86
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";37773288193,39
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"% da DC sobre a RCL (I/RCL)";222,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";222,9
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";75546576386,78
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";67991918748,1
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";2386492185,41
Governo do Estado do Rio Grande do Sul;43;RS;Executivo;11286500;"Até o 3º Quadrimestre";"RP Não-Processados";163511893,73
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA - DC (I)";3398117257,74
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Dívida Contratual";3135163616,1
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Financiamentos";2482732482,4
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Internos";1477490930,63
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Externos";1005241551,77
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Parcelamento e Renegociação de Dívidas";652431133,7
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"De Contribuições Previdenciárias";611552384,66
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"De Demais Contribuições Sociais";23107241,55
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Com Instituição Não Financeira";17771507,49
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";262953641,64
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"DEDUÇÕES (II)";662318710,71
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa";535511307,48
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Disponibilidade de Caixa Bruta";754016834,4
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"(-) Restos a Pagar Processados";218505526,92
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Demais Haveres Financeiros";126807403,23
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2735798547,03
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"RECEITA CORRENTE LÍQUIDA - RCL";7198140237,26
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"% da DC sobre a RCL (I/RCL)";47,21
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"% da DCL sobre a RCL (III/RCL)";38,01
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";14396280474,52
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";12956652427,07
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Passivo Atuarial";140756226,47
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"Depósitos e Consignações Sem Contrapartida";618153251,12
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"SALDO DO EXERCÍCIO ANTERIOR";"RP Não-Processados";361727003,47
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";3401071777,19
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Dívida Contratual";3137656039,33
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Financiamentos";2540370444,82
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Internos";1509304145,96
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Externos";1031066298,86
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Parcelamento e Renegociação de Dívidas";597285594,51
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"De Contribuições Previdenciárias";556043712,29
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"De Demais Contribuições Sociais";23442260,83
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Com Instituição Não Financeira";17799621,39
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";263415737,86
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"DEDUÇÕES (II)";846205701,21
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Disponibilidade de Caixa";702597635,04
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Disponibilidade de Caixa Bruta";884007113,31
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"(-) Restos a Pagar Processados";181409478,27
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Demais Haveres Financeiros";143608066,17
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2554866075,98
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";7177790738,04
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"% da DC sobre a RCL (I/RCL)";47,38
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";35,59
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";14355581476,08
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF)";12920023328,47
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Passivo Atuarial";140756226,47
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Depósitos e Consignações Sem Contrapartida";1052691901,26
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"RP Não-Processados";361727003,47
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 1º Quadrimestre";"Apropriação de Depósitos Judiciais - LC 151/2015";77220679,5
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA - DC (I)";3619927463,17
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Dívida Contratual";3357641082,97
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Financiamentos";2815858172,32
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Internos";1571020456,49
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Externos";1244837715,83
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Parcelamento e Renegociação de Dívidas";541782910,65
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"De Contribuições Previdenciárias";500449162,38
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"De Demais Contribuições Sociais";23562006,58
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Com Instituição Não Financeira";17771741,69
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos";262286380,2
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"DEDUÇÕES (II)";834161394,37
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Disponibilidade de Caixa";693968059,2
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Disponibilidade de Caixa Bruta";849122750,36
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"(-) Restos a Pagar Processados";155154691,16
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"Demais Haveres Financeiros";140193335,17
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II)";2785766068,8
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"RECEITA CORRENTE LÍQUIDA - RCL";7258402883,8
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"% da DC sobre a RCL (I/RCL)";49,87
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"% da DCL sobre a RCL (III/RCL)";38,38
Governo do Estado do Tocantins;17;TO;Executivo;1532902;"Até o 2º Quadrimestre";"LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL";14516805767,6
